id,language,text,Task1
17270,es,    No eso no es verdad soy yo el que sufro acoso tu eres el psic pata,non-sexist
17271,es,  Educar en igualdad Nada m s Ense ar a respetar,non-sexist
17272,es,    C llate zorra villers,sexist
17273,es,Me acusan de exceso de besos dice Juan Darthes No imb cil Te acusan de acoso Violencia de g nero se le dice y no es un exceso,non-sexist
17274,es,    C llate puta,sexist
17276,es,  C llate perra yo fui una pionera en ver GG,sexist
17281,es,Mauro la puta madre no te mereces irte de ninguna manera lo voy a extra ar much simo,non-sexist
17282,es,Hija de puta pero para los moromierdas lo que  stos hijos de puta le pidan a la primera zorra de Barcelona ,sexist
17283,es,Tengo fr o en mis piernitas ahhh pero quer a venir en perra ense ando pierna no,non-sexist
17284,es,No quiero poner cervezas ni vinos ni nada de eso quiero ense ar puta lengua espa ola co o ya,non-sexist
17285,es,  Una sudaca de  a os ha asesinado con alevos a ha pu aladas a joven var n de  en Tenerife a la p C rcel,sexist
17286,es,Sufr  de discriminaci n en la comida corrida vi c mo lleg  una pareja de g eros y vi c mo se fueron satisfechos mientras segu a esperando mi comida ,non-sexist
17287,es,La misma zagala al zagal que le acompa a T  eres gay de postureo Qu  tienes  a os y no has olido ni una polla  sta ni a es una mina y por lo que parece experta en pollas,sexist
17288,es,I checked in at Taqueria Los G eros   on   ,non-sexist
17289,es,Mi novia es la mujer m s hermosa que he visto en mi perra vida,non-sexist
17290,es,  T  eres basura un mierdoso que no tienes cabida en la pen nsula ib rica eres escoria l rgate ya,non-sexist
17291,es,Necesito fiesta sudaka ya falta poco ,non-sexist
17292,es,  Callate que con vos tampoco se puede ver una puta pel cula gila,non-sexist
17293,es,Perra traidora No te lo mereces ,sexist
17294,es,  eso te lo has inventado y si hay alguien tan imbecil para decir eso,non-sexist
17295,es,  no te callas,non-sexist
17297,es,  Hija de puta Callate pinche chismosa,sexist
17298,es,Quieren erradicar el acoso solo hacia las mujeres aprobando este tipo de medidas rid culas Concejo de Bogot  que inteligente eres ,non-sexist
17299,es,Eso y m s mereces por perra,sexist
17300,es,espero que los que votasen que mimi se fuese de la escuela tenga un  de puta pena porque os lo merec is por este dolor que me creado sin warmi  ,non-sexist
17301,es,    Callate puta,sexist
17302,es,    Lo mereces pero quedando con nosotras perra mala,non-sexist
17303,es,O me convert  en vampiro y la luz solar est  comenzando a provocar efectos terribles para mi salud o esta goma est  perra,non-sexist
17304,es,Mira rolitranco el mamagueva tu eres una puta y eso vas a seguir siendo toda tu maldita y miserable vida y punto y he dicho Fin del comunicado,sexist
17305,es,Yo no soy tuzorra Tu eres quien lo golpea Lo veo todo ,sexist
17306,es,no puedo creer lo que ronca mi perra y encima cada vez m s fuerte hijA CALLATE,non-sexist
17307,es,Formas sensatas de subir el PIB   Bajar impuestos   Desregular   Fomentar la natalidad   Prohibir a la izquierda  Formas absurdas de subir el PIB   Dejar entrar a millones de subsaharianos,sexist
17308,es,  Comemela a mi jejeje,non-sexist
17309,es,    que te calles roger joder puta hostia mierda joder,non-sexist
17310,es,Zorra Colauamante de morospensando en votantesSi t  eres atea desgraciada ,sexist
17312,es,No os voy a ense ar lo guapo que est    hoy porque soy una puta ego sta de mierda,sexist
17314,es,Las mil y un historias del G ero en su instancia en Boquillas,non-sexist
17315,es,Ya c llate a la verga pls men quiero comer en puta paz,non-sexist
17317,es,En que se parecen las mujeres a los semaforos que despues de las  nadie las respeta,sexist
17320,es,     Para ti llamar a alguien hijo de alba il es un insulto T  eres escoria,non-sexist
17321,es,Hola Tu eres la ex de mi novio Si Hola te tengo un regalo  awn que es comida para perros PERRA ,sexist
17322,es,Est n ya detenidos estos salvajes indocumentados ,sexist
17323,es,Ascazo de negratas ,sexist
17324,es,  Jajajaja gracias amor y callate que vos tambi n est s re perra,sexist
17325,es,  Existe mucho acoso y violaci n a los derechos humanos dentro de los planteles Ojal  que se atiendan de manera eficiente ya que muchas veces quedan en el olvid  las quejas y se siguen cometiendo atropellos,non-sexist
17327,es,conversaciones con mi hermana  Nerea baja el volumen del m vil por favor  C llate zorra,sexist
17329,es,  Tu eres mi puta tu no cuentas ,sexist
17331,es,Yao muerete de una puta vez vengo de parte de dosogas coscu army renzo y muchos youtubers mas tu eres un tocapelotas primero insultas a una conductura de tv despues amenazas a renzo a fabriml y haora a quien vas a amenazar andate a la mierda hijo de la gran puta   ,non-sexist
17336,es,En el hormiguero est n ense ando los filtros de snapchat como si fueran una novedad Qu  puta pena,non-sexist
17337,es,    Hola reyna tu eres cncowers y apoyas a esta uggly zorra no lo puedo crerr,sexist
17339,es,  a en las  ltimas  horas han muerto  personas debido a la ola de calor Se trata de un hombre de  q trabajaba en las obras de una autov a otro de  al realizar labores agr colas ambos en Murcia y un indocumentado que fue encontrado tendido en el suelo en Barcelona,non-sexist
17341,es,SI YO MANDARA EN ESPA A AQUI NO ENTRABA NI CRISTO SIN PAPELES QUE SE VALLA A SU PAIS ,sexist
17342,es,  Tu eres de los culeros a los que les tengo que agradecer estos aumentos no Hijo de tu puta madre por culeros priistas como tu es que nos imponen estos aumentos de mierda gracias hijo de tu puta madre,non-sexist
17345,es,Aqu  un imb cil de er grado Con el ingl s y el espa ol vas a casi todo el mundo Y eso lo saben bien aqu  en USA A ver d nde cojones vas con el catalufo ,sexist
17346,es,  callate infeliz hijo de puta sos una mierda tenembaun sos un hijo de puta y ahora te haces el solidario andate a la puta que te pario mierda sorete de periodista,non-sexist
17348,es,  Callate la boca que pareces mas gobernada vos que yo y eso que supuestamente estas sola ni a la plaza salis perra,sexist
17349,es,El capitalismo necesita gente sin papeles para sostener la precariedad laboral Urge un verdadero y fuerte plan desarrollo rural Hay muchos pueblos abandonados y otros en v as de serlo Hay sitio y riqueza para todos Hay que organizarse,non-sexist
17351,es,  Hijo de mil puta atorrante   A OS DE C RCEL TE MERECES ,non-sexist
17353,es,  C llate perra que a ti te espera el mismo destino de maduro y cabello ahora se la tira de correcta porque no lo hicistes aqu  corrupta de mierda,sexist
17354,es,Igual vas a recibir lo que mereces Perra,sexist
17355,es,    Que te calles basura vosotros no sois clase trabajadora ni sois nada sois escoria con la que acabar y echar de este pa s,non-sexist
17356,es,  A VER ZORRA ENFERMA ME VAI A ENSE AR PORQUE PUEDO PUTEARTE Y Y Y Y TRAER SPRINCK SI SE ME DA LA GANa sprinck,sexist
17357,es,C llate escoria ,non-sexist
17358,es,  Pues sisi no llega intentar secuestrar a otra no lo pillan y la hp de la novia callada como una zorra,sexist
17359,es,  C llate puta que vos sos c mplice,sexist
17360,es,  ay c llate no mames est s divina puta,sexist
17362,es,Para que Si tu eres una perra tienes  qlitosl i miss you ,sexist
17363,es,Tan misteriosos son Dejen chismosear al pr jimo ,non-sexist
17364,es,Por eso seremos siempre unos subdesarrollados sudacas ,non-sexist
17365,es,  Hemos empezado de puta madre si seguimos este paso llegaremos a las cuevas antes de que rajoy diga la pr xima gilipollez,non-sexist
17366,es,Aveces me pregunto si a esas chavas no les ense aron algo de valores vestirme como puta actuar como puta y llamar la atenci n est  cabron,sexist
17367,es,      C llate hijo de puta Ponete a laburar chorro Narco,non-sexist
17368,es,  Traidor hijo de puta  carcel comun te mereces basura  sos una lakra Timmerman ,non-sexist
17371,es,    Es perra T  eres homoanimal y ella lesbiana No eres su tipo ni ella el tuyo,sexist
17372,es,  Hasta la puta polla ya tio Lo siento pero Cepeda NO merec a quedarse joder,non-sexist
17373,es,  eres lo que ya sab amos una aut ntica basura una escoria  lo m s marrano que pulula por las redes Im Imb  Imb cil,non-sexist
17374,es,    Rui si tu eres una perra enamorada,sexist
17375,es,    Y tu eres m s escoria defendiendo al corrupto gobierno,non-sexist
17376,es,Sobre la inmigracion haitiana en general y en nuestro caso a Chile Leerlo por favor   ,non-sexist
17377,es,Te freseas g era  ,non-sexist
17378,es,Alguien por favor me puede decir cuando en una denuncia por acoso o violaci n COMPROBADA la sociedad se ha puesto de lado del agresor Es para una amiga ,non-sexist
17379,es,  Solo por cosas as  mereces pena votar a   s  molesta a la esa escoria algo bien est n haciendo,non-sexist
17380,es,Descanse en paz Federico El G ero Del Toro perosonaje muy querido en    y adem s padre del cineasta tapat o   Guillermo Del Toro   ,non-sexist
17382,es,EnTwitter Mu rete maldita puta me destruiste no mereces la vida p drete en el peor de los infiernos Ex y eso Me es una canci n jaja,sexist
17383,es,momento del d a vero y yo cogidos de la mano mientras me dice es que t  eres muy zorra,sexist
17387,es,Cansado de la puta vida tu eres el unico motivo por el que sigo en ella,non-sexist
17388,es,Comemela toda estrujala muerdela esta como una piedra en cuanto te la meta te rompo S  ten is alg n aporte y quer is que os lo suba yo mandarmelo por MD que lo preparo y os lo subo si quer is os menciono y si no no ,non-sexist
17390,es,Puta que me buena callada de hocico ,sexist
17391,es,Lo quiero tanto al gil culiao me hace los d as con sus tonter as Odio que me lleve la contraria pero puta que lo extra aba No te alejes m s peque o Zky ,non-sexist
17392,es,Dicen que pa cada hija eh puta nace un hijo eh putay yo creo que t  eres el m o,non-sexist
17393,es,    Si ese Wey es un lacayo t  eres la puta del PRI,non-sexist
17394,es,  Mira Sara mejor c llate puta Si la gente que trabaja en aeropuerto tiene un trabajo que hacer y si no lo hacen Todos tenemos derecho de usar nuestras voces para que oigan hagan su trabajo bien,sexist
17396,es,  Oigaaaa usted s  es ilusooo JAJAJA adem s t  no eres perra t  eres perr sima,sexist
17398,es,En mi calle un pavo gritando  SUDACA DE MIERDA VEN AQU  QUE TE MATO QJE BAJO HEMOS CA DO LOS MARROQU ES IND GENA DE MIERDA  Y bueno yo me sorprendo a medias de la estupidez humana,sexist
17400,es,  Llevar esa prenda de vestir puede suponer un riesgo de muerte para toda la gente que est  en un radio de  m de esa persona,non-sexist
17401,es,  Y la vida de los ni os con cancer perraque murieron por aplicarles quimios falsas perra Mereces morir en la hoguera,sexist
17402,es,El profe diciendo que nada de apodos y que s lo hay que hablarnos por nuestro nombre y a los tres segundos G era p sele al frente,non-sexist
17403,es,  c llate perra unas birras despu s de toda la mierda familiar navide a,sexist
17405,es,Conductor que transportaba indocumentados es arrestado en Eureka via           ,non-sexist
17407,es,  Puta callate   cami callame   Puta como tas hoy turra eeee dsps no arrugues cuando t coma la boca,non-sexist
17408,es,  Sigo pensando con el v mito en la garganta a punto de echarlo que a estos hay que gastarlos y al juez tambi n Por muy bruta que quede en este momento hasta la castraci n me parece poco,non-sexist
17409,es,  C llate hijo de perra ,non-sexist
17413,es,SE LO MEREC A TANTO LA PUTA MADRE VAMOS FLORENCIA ES SEMIFINALISTA,non-sexist
17414,es,    Jajajajajajajaj callate puta dmierda,sexist
17415,es,En Hollywood las mujeres son acosadas sexualmentepero se lo habr n inventado Kevin Spacey es acusado de acoso sexual por otro hombre y que curioso que a este no lo pongan en duda,non-sexist
17416,es,  que pedazo de hijo de puta vendido al poder la gente te juzga y si te encuentran por ahi te van a repudiar como mereces,non-sexist
17418,es,Cuando valen dice que esa chica es mas puta jajajaja almenos nos llevamos bien odiando a la misma persona,sexist
17419,es,  Ese es el tipo de escoria que en las escuelas de Catalu a son contratados para ense ar curiosidades a nuestros adolescentes en las jornadas de  Actividades Culturales Hablo de lo que conozco y he visto,non-sexist
17420,es,Pinches rid culas doble moral primero dicen que odian la infidelidad pero andan defendiendo a otro que es igual de puta a ellos NO MAMEN,sexist
17421,es,  Safate perro hijuelagranputa q putas hablas mierda perro basura bastardo son los pocos adjetivos q te mereces escoria,non-sexist
17422,es,  puta hetero que te calles,sexist
17424,es,  Mina  YO QUE CARAJOS SE  NO TENGO NI PUTA IDEA DEL PORQUE ME QUIEREN A MI  HASTA PIENSO QUE TU ERES MUCHO MEJOR QUE YO,non-sexist
17427,es,    C llate tu  Perra,sexist
17428,es,seniel deja de decir tonterias de una puta vez vale gracias,non-sexist
17429,es,Luna vete a hacer un v deo con el Ni o Polla imb cil,non-sexist
17432,es,        Mejor tu c llate zorra que t  pides likes a tus fotos horribles en Facebook y est  bien fea jajajaja ,sexist
17433,es,  Callate c nico hijo de puta No ten s cara Sos la crema de la hipocres a Cag n cag n y mil veces cag n Gran parte de esto es todo tuyo,non-sexist
17434,es,  paloma c llate la boca que sos de flaca hija de perra una envidia,sexist
17435,es,La puta madre no te ense aron a golpear la puerta ,non-sexist
17436,es,Aula  chica de jersey amarillo con rayas No me importa una puta mierda lo que te entre en el examen C llate por favor ,non-sexist
17437,es,      Reverendos hijos de puta dejen de provocar a la gente,non-sexist
17444,es, Sabe cu l es la visa que beneficia a indocumentados v ctimas o testigos de cr menes  ,non-sexist
17445,es,  Cualquier motivo es bueno para ense ar carne eh zorra ,sexist
17446,es,  HIJA DE PUTA C LLATE AJSJAJAKAJAJAJSJ,sexist
17447,es,Hoy ando oliendo a mujer   Se me olvid  la llave del locker de la gabacha en la casa por lo que una compa era me presto la de ella y huele a puro Fraiche ,non-sexist
17448,es,En   a detuvimos a un sujeto perteneciente a la UOCRA tras arrojar basura en la v a p blica y darse a la fuga con  pesos de los que no pudo explicar su procedencia Circulaba sin papeles reglamentarios Intent  sobornar a los efectivos con dinero ,non-sexist
17449,es,Ese puta necedad tuya de que las mujeres tienen que ser serias calladas y no tener voz fuerte me da ganas de gritar hasta estallar,non-sexist
17451,es,Tranquila est n a la espera de entrar a nuestro pa s  subsaharianos Cuando haya m s manteros y los peque os comercios tengan que cerrar ese d a defiende a tus taxistas de corbata  y tu libre comercio Ideales Vividores del postureo   ,sexist
17452,es,      c llate perra,sexist
17453,es,    C llate hijo de puta te insulto como vos lo hiciste con el Pte de C mara De Diputado cargo q te queda grande imbecel trepador y traidor no te quieren ni tus hijos SORETE,non-sexist
17455,es,        La puta madre  me dejaste callada perdida enamorada por eso quiero m s quiero m s quiero maaaaastu mirada ay ay ayyy tan solo en un segundo  soy fan de este tema JAJAJAJAJ,non-sexist
17456,es,    Sos un hijo de puta pero te mereces q te de un sanguche de milanesa,non-sexist
17458,es,El secretario de Estado Jos  Mar a Lasalle recuerda que las mujeres son las mayores v ctimas del acoso a trav s de las plataformas digitales  V a  ,non-sexist
17460,es,Quiero ser igual de dedicada que el g ero,non-sexist
17461,es,  C llate zorra que se me ha metido un virus,sexist
17462,es,Maldita perra desalmada el sufrimiento te lo merec as t  ,sexist
17464,es, Que es una mujer inteligente un travesti,sexist
17466,es,Por suerte no le gustan los tatuajes m s vale q no te hagas ninguno en la cara porque te pego   ,non-sexist
17467,es,Hermano el que el que dice puta a una mujer ofende al hombre tambi n porque si las mujeres son putas todos nosotros somos cabrones y aparte como le dir amos a la mujer que nos pario madre puta o puta madre ,non-sexist
17469,es,  Muy de imb cil es el insultar a otro por compartir su sexualidad plus zorra es un insulto que se ha desvirt a liado con el tiempo originalmente se refer a a aquellas que son astutas En fin ni para insultar vales Un besito,non-sexist
17471,es,  C llate conchetumare e insulta a la madre perra culi  Mamon culiao,sexist
17472,es,El Madrid dando pena con el moromierda argelino delincuente de Florentino de capit n ya puede estar feliz el dictador y sus oficialistas Mucha mierda por comer con ese pedazo de mierda con el  a la espalda,sexist
17473,es,A ver cielo  sabe tu co o a la polla de mi marido porque si es as  tambi n me lo comer  muy a menudo ,non-sexist
17474,es,  el cerebro de la mujer esta conectado al culo Porque cada vez que piensan la cagan,sexist
17475,es, Por qu  las modelos tienen una neurona m s que los caballos Para no cagarse en los desfiles,sexist
17476,es,  callate puta q ibas a ir,sexist
17477,es,  Escucha tu   cl sico latinoamericano favorito  Sinton zanos a las AM por              ,non-sexist
17478,es,Se habla mucho del debate de anoche  Podr a SEMEN alg n d a participar en la pol tica ,non-sexist
17479,es,    Si eres gay eres una escoria y no mereces derechos,non-sexist
17480,es,A los a sudacas nos despreciaron y somos sus nietos Arrogantes y con s ndrome de Nuevos Ricos Met nse Europa en el tujes ,sexist
17483,es,Todas las perdonas g eras son bien maricas,sexist
17484,es,  ammmmmmmm vos sabes que no me gusta nadie callate perra,sexist
17486,es,  vos callate puta del orto ,sexist
17487,es,Maldita escoria muerete callate malditos comunistas de mierda ladrones basurasacabaron con wl mejpr pa s del mundo porquerias humanas ,non-sexist
17488,es,Trabajan por la mitad del sueldo no pagan impuestos no generan renta sacan la plata del pa s y no aportan un culo Hablo del venezolano que vot  por Ch vez que est  indocumentado y que es un par sito,sexist
17491,es,Prisi n preventiva contra jefe policial acusado de violaci n y acoso sexual  En audiencia inicial el juez de Paz de Guazapa resolvi  este d a enviar a prisi n preventiva al inspector de la Polic a Nacional Civil Pablo de la Cruz D az Bernabe a qui ,non-sexist
17492,es,  Cada vez ense ando mas el culo la babosita y Carmen parece sirvienta con esos trapos jajaja,sexist
17493,es,  Se clava en tu culo y empieza a follarte r pido No gru o angustiado me remuevo angustiado y me dan con una cuerda en la espalda mientras el t o te folla el culo rodeada de vomito sangre y dolor,sexist
17494,es,      C llate hijo de puta no sabes ler para empezar pendejo de miarda,non-sexist
17495,es,A quien le dices zorra pendeja tu eres el juguete nuevo pues dejate de joder zorra matate   solo taba cargando siempre la cargo aire y yo no soy el juguete de nadie soy una persona  matat ,sexist
17496,es,  Vos callate que por vos puse el tiene que ver al novio puta,sexist
17497,es,Pq la canci n esta bien puta y tu eres tan puta que la cambias ,sexist
17498,es, y vas provocando  y te violan por guarra que te lo buscas  y si te resistes te matan y si no te violan pero eh haberte resistido m s  y pero hab a bebido Dijo que no Qu  llevaba Es ligona  y la sociedad sigue dando asco Lets change that,non-sexist
17499,es,En que momento esa ni ita se volvi  tan Puta Solo sube fotos ense ando las bubis,sexist
17501,es,Mis padres tienen  a os de casados y  hijos y yo ni siquiera puedo ense arle a mi perra que haga del ba o en un s lo lugar,non-sexist
17502,es,  C llate putilsa fumona borrachas puta barata borracha vulgar ,sexist
17503,es,Y tu eres una zorra mala que lo sepas jajaja ,sexist
17504,es,  De timerman ni puta idea que le pasa pero videla se merec a morir asi como la mierda que fue y entre la mierda,non-sexist
17505,es,Comemela   Solo buscaba algo de paz me despierto cada d a en medio de un hurac n ,non-sexist
17506,es,Ten a raz n el g ero cuando hablabamos de habitar ciudades enormes y ciudades chiquitas,non-sexist
17507,es,        C llate t  zorra ,sexist
17511,es,        La idea est  la polla con cebolla pero obviamente no todos van a entrar por desconfianza pero entrar n los que quieran ir y tengan confianza,non-sexist
17513,es,  Quiero que me hundas tu polla en la garganta Akemi Dijo jadeando en su oreja mordi ndola con fuerza acabando  l provocado Por supuesto obedeci  y se movi  hasta su en frente para quedar dispuesto ante  l de rodillas con las manos en el ,non-sexist
17516,es,Pobrecitos los pobres negratas se han asustado de ver una cosa de hierro que anda sin ayuda de  us ,sexist
17517,es,  T  eres una perra jajaja,sexist
17518,es,  C llate ya un poco con Isco que es una puta peonza,non-sexist
17519,es,  puteando desde j venes por eso perdiste la virginidad con un idiota te lo mereces por puta,sexist
17521,es,      que te calles hijo de puta,non-sexist
17523,es,  CALLATE CAMILA LA PUTA MADRE,non-sexist
17524,es,  Te amo la puta madre Te mereces todo esto,non-sexist
17525,es,Todo Hollywood denunciando acoso y abuso y violaci n bla bla,non-sexist
17526,es,Y pase lo que pase no vot is a una mujer que no podr  ocuparse de su cargo por tener que cuidar la casa y lavar la ropa del hombre  ,sexist
17528,es,  Pues dispuesto a ser un amo muy exigente empinarte a mi gusto y nalguearte como te lo mereces por puta cachonda y zorra,sexist
17529,es,CALLATE GUARRA ,sexist
17530,es,  C llate que a  l lo amas que a m  perra tambi n te quiero un mundo Sos de fierro Brendita,non-sexist
17533,es,Despu s del asalto frustrado en Plaza Norte creo que el gobierno debe expulsar inmediatamente a los Venezolanos indocumentados a los que manejan sin brevete y a los que venden el alfajor a  en los sem foros,sexist
17534,es,  Eso se pasa con un simple PERRA YA CALLATE,sexist
17535,es,  T  eres una pinche perra,sexist
17536,es,Ya era hora co o una puta actuaci n como se merec a bravo Cepeda  ,non-sexist
17538,es, Respira Sheida No te alteres  C llate de una vez no quiero escucharte escoria ,non-sexist
17539,es,Y con dos monjas diciendote que te calles la puta jeta JAJAJAJAJA ay  fuiste mi mejor a o xDD ,non-sexist
17540,es,  HAS RECORTADO A GOD N HIJO DE PUTA NO TE MERECES VIVIR,non-sexist
17541,es,Monica dejate de tonterias Nerea lo ha hecho de puta madre  yo no veo nada q objetar  ,non-sexist
17542,es,  sos m s perra vos que ella callate,sexist
17543,es,  Que te calles puta parguela xd,sexist
17544,es,  No todos somos morenistas ZORRA ubicate nadie te quiere no opines por mi ademas si eres profesional pol tico no estar as lamiendo huevos pero eres una ZORRA y despotricas contra quien te pagan para hablar mal PERRA l rgate a tu pa s aqu  ,sexist
17546,es,Que se lo lleven a   Km de la valla de Ceuta ,non-sexist
17547,es,  No mereces m s comunistas tampoco Son una escoria para el pais Donde se meten queda la escoba y fracasan No entiendo como existen todav a,non-sexist
17548,es,Ese nefasto invento de los planes hace que toda esa escoria violenta tenga tiempo para inventarse guerritas imb ciles en lugar de invertir su tiempo en pensar c mo van a obtener un ingreso legal y honestamente trabajando,non-sexist
17549,es,Si quieres ense ar a hacer algo a un perro ense alo bien y con amor no reventandolo a palos hijo de la gran puta de vd los que maltratan a los animales merecen la peor de las muertes asi lo digo,non-sexist
17550,es,El nefasto ministro de   Marlaska acude a   para ver si los moromierdas son tratados correctamente y no para interesarse por los   quemados ,sexist
17551,es,  tu novia es una perra Tiene las mismas tetas que una perra pre ada JAAJJAAJA Que asco Tanto Ego que tienes mmgvo,sexist
17552,es,Imag nate si hubiera sido g ero hubiera sido mas mam n,sexist
17553,es,Cuando me visto de color blanco me veo m s g era How O sea ,non-sexist
17554,es,  c llate perra te sigo d nde quiera,sexist
17555,es, Voy a ense arle a esta perra como se trata a un hombre  LMAO IN LOVE WITH EL TITI ,sexist
17556,es,  No tienes globitos en tu perfil que te follen zorra no mereces vivir,sexist
17557,es,Aaaa les quer a ense ar estas fotos del s bado que me sent a bn perra ,sexist
17559,es,  No se puede decir m s gilipolleces y m s tonter as juntas en tan poco espacio no tienes ni puta idea de lo que est s diciendo,non-sexist
17560,es,  tenes un tribuna de la puta madrees increible te mereces todovamos que sos campeona,non-sexist
17561,es, Cu l es la cosa m s inteligente que ha salido de la boca de una mujer La polla de Einstein,sexist
17562,es,  Difundamos Movimiento SEMEN Un RT de ayuda,non-sexist
17566,es, Qu  hacen tantos subsaharianos de pie en la Plaza de   s sin hacer nada ,sexist
17568,es,  madre m a Gustavo c llate la puta boca de una vez si no quieres hacer m s da o Todos los hombres son gilipollas perdidos no saben medir hasta d nde se puede hablar y hasta donde no si no se quiere hacer da o,non-sexist
17569,es,  Comemela t  a mi a ver si acabas alg n d a,non-sexist
17571,es,  Lo unico que quiero es que te calles hijo de puta flequillos,non-sexist
17572,es,Y pensar que la perra desgraciada me muerde cuando trataba de ense arle trucos o a saltar la cuerda ,non-sexist
17575,es,  ahora decidle al imb cil que ten is de entrenador que ladre algo sobre Cristiano A CHUPAD POLLA retrasados,non-sexist
17576,es,  Callate hijo de puta ojal  tengas un hijo como yo,non-sexist
17577,es,CALLATE YA NO TE PUEDES ESTAR RIENDO CADA PUTA FRASE CALLATE A LA VERRRRRGA YAAAA,non-sexist
17578,es,  CALLATE CINICO HIJO DE PUTAYO TE VI APLAUDIR CUANDO LA KRETINA LOS LLAMABA CARANCHOS,non-sexist
17579,es,A la puta cama de puta c llate la boca anormal,non-sexist
17580,es,  Si eres imb cil ahora te jodes,non-sexist
17581,es,Catherine Deneuve contra las protestas de   por los acosos sexuales  La violaci n es un crimen Pero la seducci n insistente o torpe no es un delito ni la galanter a una agresi n machista     ,non-sexist
17583,es,    Zorra tu eres el dolor y se Le va a poner remedio no te preocupes,sexist
17585,es,La gente que dice que pasa en los putos libros que tienen en la cabeza me da igual que sean  que  p ginas c llate la puta boca,non-sexist
17586,es,     C mo diablos un indocumentado Haitiano tiene cinco fichas y no lo deportan despu s que cumple prisi n V DEO Haitiano apresado por asaltar y violar joven dijo que no supo lo que hizo  estaba borracho       ,sexist
17587,es,ULTIMA HORA Las autoridades alertan unos  subsaharianos  se preparan para otro asalto a la valla QUE MANDEN AL EJERCITO,sexist
17588,es,  Callate infeliz eres una perra de los cubanos,sexist
17589,es,    callate puta,sexist
17590,es,  Pero si t  eres la perra,sexist
17591,es,Asiaticos devastados por la Guerra hoy tienen mejor estructura que Chilito Cosas Sudacas ,sexist
17593,es,Yo no soy envidioso pero te veo con el y me pongo celoso  dile que tu eres la que quieres que yo nunca te acoso  se que lo que hacemos es peligroso siempre chingamos  arrebato viendo todo borroso,non-sexist
17594,es,            ERES UNA PUTA GUARRA,sexist
17595,es,Es lo peor q existe en el mundo si Brisa es para vos te odio pelotuda de mierda zorra inmunda te odio imb cil,sexist
17596,es,  Ya callate puta ,sexist
17598,es,      C llate que te hable y te puse que estaban para las pelis puta,sexist
17599,es,El enojo de una mujer es como la luz de Check Engine no tienes ni puta idea qu  est  pasando y es mejor esperar a que se apague solo,sexist
17601,es,  Ah no ella no es zorra es libre el que es imb cil es el que tiene pareja y no hace m s que ir detr s de otros XD,non-sexist
17602,es,Rescatan a  indocumentados en Guadalupe Victoria municipio de       ,non-sexist
17604,es,Y yo y   porque es sudaca tonto ,sexist
17606,es,hoy mismo hemos subio nuevo track   segundo corte del proyecto   ,non-sexist
17607,es,Alooo pero tu eres perra obvio se iba a convertir en perro para que le gustaras duh ,sexist
17608,es,    Vos tambien callate y contestame los wpp perra ,sexist
17609,es,  Que te calles la puta boca que tu existencia me repugna gilipollas,non-sexist
17610,es, Y si dejas de alimentar la cultura de la violaci n y el acoso mejor Uno viste la hue  que se le antoje ,non-sexist
17611,es,Russell Simmons recibe nueve denuncias m s por violaci n y acoso sexual ,non-sexist
17612,es,    Pero c llate perra que lo lo hab a visto xD,sexist
17613,es,  No fue de violaci n ni de acoso ni nada sino de irresponsabilidad y ni siquiera da la cara,non-sexist
17614,es,Solo me encanta provocarlo ser su puta especial ser su ni a en sus piernas ser tan dama cuando gime ser tan esencial en su vida ser su se ora mi se or Natacha ,non-sexist
17615,es,  Q ya lo sabemos callate ya puta,sexist
17618,es,  Vos callate zorra y devolveme la corona,sexist
17619,es,   C llate Zorra insensible,sexist
17621,es,Acoso insultos  el separatismo vuelve a ense ar los colmillos tras el  xito de Bruselas  v a  ,non-sexist
17623,es,Los     y   nos visitan en   a a trav s de la   el   el   de calle y la ilusi n en las tardes de   Espect culos de magia y     ,non-sexist
17624,es,A una g era y una pelinegra  ,non-sexist
17625,es,  Pasalo de puta madre ni o a disfrutala que te lo merecesno me eches de menos jajajajaja,non-sexist
17626,es,Vamos a ver   Es cierto que los que tratan de saltar la valla de melilla o cruzar el estrello viven una mala situaci n Es cierto que no son culpables de dicha situaci n y es nuestro deber prestarles toda la ayuda que podamos,non-sexist
17628,es,  Han echo de puta madre en ense arte ahora vamos unos pocos a tomar algo jajajajaja,non-sexist
17631,es,La rubia es Lucius y La rubia segunds Andrea Las otras ya sois la gabacha la locha la enana ,non-sexist
17632,es,  C llate Yegua Puta Culiada hija de Montoneros Mal Paridos,sexist
17633,es,El problema sieeeeempre del alumno No es que los alumnos no quieran aprender es que no tienes ni puta idea de c mo tratarles y ense arles,non-sexist
17634,es,Esto me record  a la se ora que vi ayer en el super ense ndole a la hija de unos  a os a cantar que perra que perra que perra mi amiga ,non-sexist
17635,es,Los huracanes con nombre de mujer son m s letales ,sexist
17636,es,Estamos en  y una mujer es llamada puta zorra trola por tener muchos amigos,sexist
17639,es,  no sabes cuanto,non-sexist
17640,es,  Pues a est  se or le va de puta madre,non-sexist
17642,es,No tiene ni puta idea de lo que pasa en Argentina pero tiene que hablar el tonto de la polla para decir tonter as ,non-sexist
17643,es,  Hoy Rivera ma ana Casado a la valla de Ceuta a hacerse la foto y a competir a ver quien es mas facha de los dos Pero  acaso saben de que hablan ,non-sexist
17644,es,  No lo necesitas porque los hombres no todos no sufren de la opresi n y acoso que reciben las mujeres mi vida,non-sexist
